NAME,ROW,COL,RAD
datasets/train/5042.npy,105,19,51
datasets/train/5043.npy,72,39,84
datasets/train/5044.npy,21,26,78
datasets/train/5045.npy,118,65,50
datasets/train/5046.npy,19,164,56
datasets/train/5047.npy,179,145,17
datasets/train/5048.npy,162,17,65
datasets/train/5049.npy,49,154,88
datasets/train/5050.npy,4,57,48
datasets/train/5051.npy,12,199,1
datasets/train/5052.npy,39,88,91
datasets/train/5053.npy,170,103,85
datasets/train/5054.npy,45,95,66
datasets/train/5055.npy,165,190,55
datasets/train/5056.npy,51,197,84
datasets/train/5057.npy,149,150,93
datasets/train/5058.npy,112,76,82
datasets/train/5059.npy,71,13,41
datasets/train/5060.npy,148,56,99
datasets/train/5061.npy,153,98,2
datasets/train/5062.npy,184,78,16
datasets/train/5063.npy,147,11,79
datasets/train/5064.npy,66,81,48
datasets/train/5065.npy,12,111,66
datasets/train/5066.npy,28,15,8
datasets/train/5067.npy,164,61,19
datasets/train/5068.npy,34,8,77
datasets/train/5069.npy,2,104,19
datasets/train/5070.npy,37,24,85
datasets/train/5071.npy,170,107,41
datasets/train/5072.npy,4,183,88
datasets/train/5073.npy,95,77,64
datasets/train/5074.npy,89,68,74
datasets/train/5075.npy,116,192,43
datasets/train/5076.npy,163,195,45
datasets/train/5077.npy,84,43,40
datasets/train/5078.npy,17,18,57
datasets/train/5079.npy,89,196,29
datasets/train/5080.npy,169,74,27
datasets/train/5081.npy,76,149,26
datasets/train/5082.npy,145,14,13
datasets/train/5083.npy,91,61,88
datasets/train/5084.npy,156,85,96
datasets/train/5085.npy,60,54,9
datasets/train/5086.npy,8,70,87
datasets/train/5087.npy,47,84,35
datasets/train/5088.npy,173,85,38
datasets/train/5089.npy,22,12,32
datasets/train/5090.npy,133,134,82
datasets/train/5091.npy,89,1,86
datasets/train/5092.npy,45,47,31
datasets/train/5093.npy,97,54,14
datasets/train/5094.npy,113,65,61
datasets/train/5095.npy,195,119,70
datasets/train/5096.npy,37,53,87
datasets/train/5097.npy,191,176,61
datasets/train/5098.npy,197,91,1
datasets/train/5099.npy,121,188,97
datasets/train/5100.npy,168,122,8
datasets/train/5101.npy,193,145,45
datasets/train/5102.npy,109,188,74
datasets/train/5103.npy,23,158,36
datasets/train/5104.npy,84,140,14
datasets/train/5105.npy,170,1,21
datasets/train/5106.npy,136,37,27
datasets/train/5107.npy,94,188,80
datasets/train/5108.npy,102,199,28
datasets/train/5109.npy,56,193,84
datasets/train/5110.npy,160,158,41
datasets/train/5111.npy,75,60,33
datasets/train/5112.npy,97,190,76
datasets/train/5113.npy,142,192,47
datasets/train/5114.npy,18,53,44
datasets/train/5115.npy,94,22,45
datasets/train/5116.npy,17,23,24
datasets/train/5117.npy,160,86,3
datasets/train/5118.npy,47,194,67
datasets/train/5119.npy,59,20,17
datasets/train/5120.npy,94,23,36
datasets/train/5121.npy,80,192,76
datasets/train/5122.npy,9,140,9
datasets/train/5123.npy,16,187,41
datasets/train/5124.npy,125,97,58
datasets/train/5125.npy,19,151,83
datasets/train/5126.npy,109,164,47
datasets/train/5127.npy,9,32,28
datasets/train/5128.npy,160,178,82
datasets/train/5129.npy,152,70,27
datasets/train/5130.npy,134,97,43
datasets/train/5131.npy,81,21,16
datasets/train/5132.npy,76,193,56
datasets/train/5133.npy,107,192,42
datasets/train/5134.npy,24,11,90
datasets/train/5135.npy,7,196,64
datasets/train/5136.npy,118,142,70
datasets/train/5137.npy,170,33,20
datasets/train/5138.npy,160,55,49
datasets/train/5139.npy,125,44,82
datasets/train/5140.npy,86,16,69
datasets/train/5141.npy,125,153,73
datasets/train/5142.npy,64,97,25
datasets/train/5143.npy,69,4,37
datasets/train/5144.npy,183,138,39
datasets/train/5145.npy,43,141,33
datasets/train/5146.npy,142,161,1
datasets/train/5147.npy,77,151,88
datasets/train/5148.npy,31,133,51
datasets/train/5149.npy,161,75,6
datasets/train/5150.npy,154,128,14
datasets/train/5151.npy,35,37,44
datasets/train/5152.npy,3,165,77
datasets/train/5153.npy,38,48,25
datasets/train/5154.npy,102,103,82
datasets/train/5155.npy,104,179,93
datasets/train/5156.npy,25,113,11
datasets/train/5157.npy,41,19,22
datasets/train/5158.npy,5,144,14
datasets/train/5159.npy,119,141,31
datasets/train/5160.npy,69,54,68
datasets/train/5161.npy,46,13,89
datasets/train/5162.npy,151,198,14
datasets/train/5163.npy,26,129,44
datasets/train/5164.npy,120,48,67
datasets/train/5165.npy,111,97,99
datasets/train/5166.npy,76,126,17
datasets/train/5167.npy,99,110,3
datasets/train/5168.npy,44,23,10
datasets/train/5169.npy,9,8,71
datasets/train/5170.npy,98,148,80
datasets/train/5171.npy,154,105,85
datasets/train/5172.npy,188,49,38
datasets/train/5173.npy,29,145,4
datasets/train/5174.npy,17,39,71
datasets/train/5175.npy,188,93,99
datasets/train/5176.npy,75,167,26
datasets/train/5177.npy,139,18,63
datasets/train/5178.npy,102,68,35
datasets/train/5179.npy,77,186,10
datasets/train/5180.npy,160,70,11
datasets/train/5181.npy,7,85,84
datasets/train/5182.npy,190,177,91
datasets/train/5183.npy,114,99,95
datasets/train/5184.npy,89,88,55
datasets/train/5185.npy,182,49,69
datasets/train/5186.npy,183,67,51
datasets/train/5187.npy,191,99,62
datasets/train/5188.npy,139,148,24
datasets/train/5189.npy,36,137,61
datasets/train/5190.npy,195,101,25
datasets/train/5191.npy,167,38,47
datasets/train/5192.npy,168,22,9
datasets/train/5193.npy,88,153,60
datasets/train/5194.npy,126,160,79
datasets/train/5195.npy,23,123,48
datasets/train/5196.npy,31,80,88
datasets/train/5197.npy,137,160,51
datasets/train/5198.npy,99,121,36
datasets/train/5199.npy,129,77,59
datasets/train/5200.npy,136,122,30
datasets/train/5201.npy,152,158,5
datasets/train/5202.npy,99,194,4
datasets/train/5203.npy,92,163,13
datasets/train/5204.npy,118,32,95
datasets/train/5205.npy,95,108,84
datasets/train/5206.npy,124,27,70
datasets/train/5207.npy,138,62,59
datasets/train/5208.npy,73,169,22
datasets/train/5209.npy,149,90,95
datasets/train/5210.npy,159,134,86
datasets/train/5211.npy,32,83,89
datasets/train/5212.npy,173,196,60
datasets/train/5213.npy,190,80,90
datasets/train/5214.npy,22,77,76
datasets/train/5215.npy,55,81,53
datasets/train/5216.npy,185,99,64
datasets/train/5217.npy,61,46,91
datasets/train/5218.npy,86,17,37
datasets/train/5219.npy,40,181,82
datasets/train/5220.npy,85,92,78
datasets/train/5221.npy,55,52,53
datasets/train/5222.npy,125,144,80
datasets/train/5223.npy,76,58,59
datasets/train/5224.npy,150,118,56
datasets/train/5225.npy,135,80,69
datasets/train/5226.npy,125,154,30
datasets/train/5227.npy,35,30,81
datasets/train/5228.npy,16,96,14
datasets/train/5229.npy,89,102,15
datasets/train/5230.npy,22,192,85
datasets/train/5231.npy,159,34,83
datasets/train/5232.npy,146,163,1
datasets/train/5233.npy,45,10,6
datasets/train/5234.npy,14,151,27
datasets/train/5235.npy,115,48,21
datasets/train/5236.npy,151,107,89
datasets/train/5237.npy,113,61,57
datasets/train/5238.npy,18,99,20
datasets/train/5239.npy,114,54,90
datasets/train/5240.npy,150,53,40
datasets/train/5241.npy,117,3,29
datasets/train/5242.npy,44,173,58
datasets/train/5243.npy,125,34,56
datasets/train/5244.npy,72,72,62
datasets/train/5245.npy,48,130,19
datasets/train/5246.npy,27,166,81
datasets/train/5247.npy,190,67,54
datasets/train/5248.npy,199,60,75
datasets/train/5249.npy,110,6,60
datasets/train/5250.npy,159,81,52
datasets/train/5251.npy,104,52,86
datasets/train/5252.npy,100,131,16
datasets/train/5253.npy,75,19,32
datasets/train/5254.npy,133,59,98
datasets/train/5255.npy,163,23,8
datasets/train/5256.npy,59,198,5
datasets/train/5257.npy,76,142,42
datasets/train/5258.npy,171,84,20
datasets/train/5259.npy,102,139,89
datasets/train/5260.npy,58,94,45
datasets/train/5261.npy,12,122,10
datasets/train/5262.npy,198,102,63
datasets/train/5263.npy,99,103,8
datasets/train/5264.npy,199,154,39
datasets/train/5265.npy,17,44,97
datasets/train/5266.npy,49,85,62
datasets/train/5267.npy,112,71,6
datasets/train/5268.npy,133,38,60
datasets/train/5269.npy,172,155,44
datasets/train/5270.npy,188,149,11
datasets/train/5271.npy,174,132,71
datasets/train/5272.npy,7,155,92
datasets/train/5273.npy,68,143,95
datasets/train/5274.npy,122,181,29
datasets/train/5275.npy,79,11,20
datasets/train/5276.npy,56,196,91
datasets/train/5277.npy,90,108,3
datasets/train/5278.npy,0,22,87
datasets/train/5279.npy,116,170,82
datasets/train/5280.npy,138,78,31
datasets/train/5281.npy,39,20,16
datasets/train/5282.npy,162,84,67
datasets/train/5283.npy,130,27,19
datasets/train/5284.npy,1,29,38
datasets/train/5285.npy,119,198,87
datasets/train/5286.npy,156,117,95
datasets/train/5287.npy,153,192,27
datasets/train/5288.npy,62,163,33
datasets/train/5289.npy,63,130,45
datasets/train/5290.npy,120,31,34
datasets/train/5291.npy,30,185,56
datasets/train/5292.npy,132,117,56
datasets/train/5293.npy,168,27,35
datasets/train/5294.npy,134,25,58
datasets/train/5295.npy,155,5,91
datasets/train/5296.npy,121,65,27
datasets/train/5297.npy,191,196,35
datasets/train/5298.npy,15,34,98
datasets/train/5299.npy,197,58,62
datasets/train/5300.npy,153,42,7
datasets/train/5301.npy,74,92,59
datasets/train/5302.npy,156,23,6
datasets/train/5303.npy,171,35,1
datasets/train/5304.npy,47,68,93
datasets/train/5305.npy,23,48,88
datasets/train/5306.npy,135,37,70
datasets/train/5307.npy,182,59,88
datasets/train/5308.npy,88,126,75
datasets/train/5309.npy,56,58,97
datasets/train/5310.npy,188,4,80
datasets/train/5311.npy,156,115,84
datasets/train/5312.npy,43,40,89
datasets/train/5313.npy,19,188,32
datasets/train/5314.npy,149,101,67
datasets/train/5315.npy,152,150,90
datasets/train/5316.npy,176,133,47
datasets/train/5317.npy,129,115,45
datasets/train/5318.npy,125,189,3
datasets/train/5319.npy,182,21,92
datasets/train/5320.npy,123,194,64
datasets/train/5321.npy,126,129,34
datasets/train/5322.npy,100,196,84
datasets/train/5323.npy,88,90,10
datasets/train/5324.npy,119,167,29
datasets/train/5325.npy,18,106,93
datasets/train/5326.npy,117,179,58
datasets/train/5327.npy,175,96,70
datasets/train/5328.npy,38,158,79
datasets/train/5329.npy,183,5,30
datasets/train/5330.npy,39,68,70
datasets/train/5331.npy,5,87,6
datasets/train/5332.npy,9,47,65
datasets/train/5333.npy,134,146,78
datasets/train/5334.npy,185,160,46
datasets/train/5335.npy,87,107,27
datasets/train/5336.npy,44,64,58
datasets/train/5337.npy,193,50,19
datasets/train/5338.npy,27,192,55
datasets/train/5339.npy,5,144,50
datasets/train/5340.npy,123,86,74
datasets/train/5341.npy,9,28,36
datasets/train/5342.npy,44,38,91
datasets/train/5343.npy,170,15,95
datasets/train/5344.npy,91,77,86
datasets/train/5345.npy,1,141,51
datasets/train/5346.npy,46,92,51
datasets/train/5347.npy,51,18,72
datasets/train/5348.npy,4,113,20
datasets/train/5349.npy,190,8,94
datasets/train/5350.npy,12,58,24
datasets/train/5351.npy,83,87,1
datasets/train/5352.npy,118,37,21
datasets/train/5353.npy,91,28,20
datasets/train/5354.npy,31,196,29
datasets/train/5355.npy,52,32,22
datasets/train/5356.npy,188,41,48
datasets/train/5357.npy,180,165,71
datasets/train/5358.npy,57,17,62
datasets/train/5359.npy,151,35,6
datasets/train/5360.npy,52,29,87
datasets/train/5361.npy,41,174,32
datasets/train/5362.npy,192,98,57
datasets/train/5363.npy,71,96,90
datasets/train/5364.npy,100,159,79
datasets/train/5365.npy,78,144,65
datasets/train/5366.npy,110,20,75
datasets/train/5367.npy,175,19,42
datasets/train/5368.npy,128,70,62
datasets/train/5369.npy,162,149,64
datasets/train/5370.npy,97,131,19
datasets/train/5371.npy,27,69,38
datasets/train/5372.npy,84,150,34
datasets/train/5373.npy,22,131,79
datasets/train/5374.npy,171,52,85
datasets/train/5375.npy,78,29,30
datasets/train/5376.npy,147,101,12
datasets/train/5377.npy,20,107,42
datasets/train/5378.npy,161,120,63
datasets/train/5379.npy,98,38,51
datasets/train/5380.npy,42,59,32
datasets/train/5381.npy,90,188,8
datasets/train/5382.npy,95,167,81
datasets/train/5383.npy,183,105,2
datasets/train/5384.npy,91,198,99
datasets/train/5385.npy,130,47,30
datasets/train/5386.npy,102,116,73
datasets/train/5387.npy,105,155,3
datasets/train/5388.npy,109,32,93
datasets/train/5389.npy,152,14,96
datasets/train/5390.npy,141,181,7
datasets/train/5391.npy,145,110,29
datasets/train/5392.npy,117,4,96
datasets/train/5393.npy,70,134,79
datasets/train/5394.npy,195,179,91
datasets/train/5395.npy,78,26,63
datasets/train/5396.npy,151,68,94
datasets/train/5397.npy,30,120,3
datasets/train/5398.npy,130,134,63
datasets/train/5399.npy,22,164,84
datasets/train/5400.npy,66,137,28
datasets/train/5401.npy,53,40,56
datasets/train/5402.npy,169,9,35
datasets/train/5403.npy,185,40,33
datasets/train/5404.npy,45,17,90
datasets/train/5405.npy,0,56,41
datasets/train/5406.npy,186,18,99
datasets/train/5407.npy,178,195,52
datasets/train/5408.npy,130,173,17
datasets/train/5409.npy,113,195,37
datasets/train/5410.npy,182,112,53
datasets/train/5411.npy,5,178,29
datasets/train/5412.npy,176,169,55
datasets/train/5413.npy,51,1,67
datasets/train/5414.npy,138,29,32
datasets/train/5415.npy,77,92,95
datasets/train/5416.npy,122,134,8
datasets/train/5417.npy,94,8,90
datasets/train/5418.npy,51,146,9
datasets/train/5419.npy,133,45,98
datasets/train/5420.npy,139,124,72
datasets/train/5421.npy,11,107,37
datasets/train/5422.npy,127,161,22
datasets/train/5423.npy,25,100,57
datasets/train/5424.npy,100,37,8
datasets/train/5425.npy,193,73,62
datasets/train/5426.npy,35,73,28
datasets/train/5427.npy,108,145,53
datasets/train/5428.npy,83,58,34
datasets/train/5429.npy,142,178,26
datasets/train/5430.npy,128,151,68
datasets/train/5431.npy,141,44,93
datasets/train/5432.npy,192,104,66
datasets/train/5433.npy,152,160,78
datasets/train/5434.npy,23,43,31
datasets/train/5435.npy,189,16,94
datasets/train/5436.npy,174,114,60
datasets/train/5437.npy,106,178,35
datasets/train/5438.npy,197,54,10
datasets/train/5439.npy,164,190,26
datasets/train/5440.npy,93,68,77
datasets/train/5441.npy,25,20,69
datasets/train/5442.npy,187,115,49
datasets/train/5443.npy,13,41,90
datasets/train/5444.npy,3,23,21
datasets/train/5445.npy,26,163,14
datasets/train/5446.npy,161,61,59
datasets/train/5447.npy,12,105,56
datasets/train/5448.npy,43,70,84
datasets/train/5449.npy,162,52,3
datasets/train/5450.npy,50,187,82
datasets/train/5451.npy,116,17,61
datasets/train/5452.npy,53,4,35
datasets/train/5453.npy,165,23,27
datasets/train/5454.npy,48,12,5
datasets/train/5455.npy,5,141,58
datasets/train/5456.npy,102,11,42
datasets/train/5457.npy,125,21,96
datasets/train/5458.npy,29,93,99
datasets/train/5459.npy,56,54,25
datasets/train/5460.npy,167,110,8
datasets/train/5461.npy,13,191,86
datasets/train/5462.npy,137,142,68
datasets/train/5463.npy,188,19,77
datasets/train/5464.npy,104,83,71
datasets/train/5465.npy,192,133,31
datasets/train/5466.npy,51,151,29
datasets/train/5467.npy,155,86,61
datasets/train/5468.npy,110,168,86
datasets/train/5469.npy,68,144,2
datasets/train/5470.npy,112,184,17
datasets/train/5471.npy,141,91,17
datasets/train/5472.npy,79,37,64
datasets/train/5473.npy,110,168,80
datasets/train/5474.npy,54,116,96
datasets/train/5475.npy,30,51,65
datasets/train/5476.npy,15,83,43
datasets/train/5477.npy,97,193,45
datasets/train/5478.npy,12,49,39
datasets/train/5479.npy,52,177,11
datasets/train/5480.npy,84,99,12
datasets/train/5481.npy,141,117,11
datasets/train/5482.npy,13,135,24
datasets/train/5483.npy,137,97,90
datasets/train/5484.npy,116,96,95
datasets/train/5485.npy,77,106,75
datasets/train/5486.npy,183,21,29
datasets/train/5487.npy,166,13,79
datasets/train/5488.npy,123,65,80
datasets/train/5489.npy,97,193,16
datasets/train/5490.npy,98,123,73
datasets/train/5491.npy,44,141,86
datasets/train/5492.npy,198,153,65
datasets/train/5493.npy,114,2,87
datasets/train/5494.npy,191,53,23
datasets/train/5495.npy,195,55,35
datasets/train/5496.npy,167,84,71
datasets/train/5497.npy,192,127,13
datasets/train/5498.npy,128,190,38
datasets/train/5499.npy,115,181,30
datasets/train/5500.npy,84,165,75
datasets/train/5501.npy,22,38,43
datasets/train/5502.npy,29,177,88
datasets/train/5503.npy,74,94,77
datasets/train/5504.npy,121,67,97
datasets/train/5505.npy,36,128,48
datasets/train/5506.npy,68,10,85
datasets/train/5507.npy,149,196,76
datasets/train/5508.npy,32,13,53
datasets/train/5509.npy,11,30,4
datasets/train/5510.npy,38,113,31
datasets/train/5511.npy,166,122,73
datasets/train/5512.npy,67,88,60
datasets/train/5513.npy,119,173,37
datasets/train/5514.npy,93,170,86
datasets/train/5515.npy,119,38,46
datasets/train/5516.npy,5,177,67
datasets/train/5517.npy,193,66,65
datasets/train/5518.npy,7,57,90
datasets/train/5519.npy,54,11,84
datasets/train/5520.npy,65,120,42
datasets/train/5521.npy,127,4,13
datasets/train/5522.npy,2,46,71
datasets/train/5523.npy,41,183,53
datasets/train/5524.npy,127,124,11
datasets/train/5525.npy,85,193,52
datasets/train/5526.npy,166,79,6
datasets/train/5527.npy,88,30,29
datasets/train/5528.npy,122,64,30
datasets/train/5529.npy,74,106,57
datasets/train/5530.npy,99,62,8
datasets/train/5531.npy,45,1,65
datasets/train/5532.npy,52,156,8
datasets/train/5533.npy,177,164,69
datasets/train/5534.npy,27,190,5
datasets/train/5535.npy,187,157,97
datasets/train/5536.npy,157,77,98
datasets/train/5537.npy,22,188,86
datasets/train/5538.npy,109,6,89
datasets/train/5539.npy,184,142,50
datasets/train/5540.npy,136,130,40
datasets/train/5541.npy,147,176,63
datasets/train/5542.npy,156,4,38
datasets/train/5543.npy,78,112,59
datasets/train/5544.npy,79,6,18
datasets/train/5545.npy,80,131,25
datasets/train/5546.npy,23,73,20
datasets/train/5547.npy,117,126,57
datasets/train/5548.npy,76,109,90
datasets/train/5549.npy,190,111,63
datasets/train/5550.npy,97,162,70
datasets/train/5551.npy,79,27,17
datasets/train/5552.npy,194,55,12
datasets/train/5553.npy,75,177,32
datasets/train/5554.npy,184,33,37
datasets/train/5555.npy,98,95,9
datasets/train/5556.npy,195,57,92
datasets/train/5557.npy,85,25,95
datasets/train/5558.npy,182,156,75
datasets/train/5559.npy,161,50,26
datasets/train/5560.npy,176,142,26
datasets/train/5561.npy,153,79,12
datasets/train/5562.npy,99,189,21
datasets/train/5563.npy,16,1,93
datasets/train/5564.npy,79,175,28
datasets/train/5565.npy,75,3,50
datasets/train/5566.npy,184,20,45
datasets/train/5567.npy,35,127,52
datasets/train/5568.npy,177,91,54
datasets/train/5569.npy,150,51,94
datasets/train/5570.npy,117,45,24
datasets/train/5571.npy,36,110,67
datasets/train/5572.npy,108,149,75
datasets/train/5573.npy,11,164,66
datasets/train/5574.npy,112,22,97
datasets/train/5575.npy,19,177,24
datasets/train/5576.npy,8,79,58
datasets/train/5577.npy,164,50,5
datasets/train/5578.npy,161,37,13
datasets/train/5579.npy,194,149,12
datasets/train/5580.npy,15,86,94
datasets/train/5581.npy,64,14,67
datasets/train/5582.npy,187,147,95
datasets/train/5583.npy,96,112,96
datasets/train/5584.npy,119,13,10
datasets/train/5585.npy,5,191,85
datasets/train/5586.npy,110,187,57
datasets/train/5587.npy,48,2,84
datasets/train/5588.npy,73,65,72
datasets/train/5589.npy,101,36,73
datasets/train/5590.npy,107,175,97
datasets/train/5591.npy,89,108,86
datasets/train/5592.npy,183,190,49
datasets/train/5593.npy,17,162,33
datasets/train/5594.npy,78,58,10
datasets/train/5595.npy,111,145,11
datasets/train/5596.npy,66,194,51
datasets/train/5597.npy,19,149,23
datasets/train/5598.npy,165,16,28
datasets/train/5599.npy,179,13,6
datasets/train/5600.npy,28,48,20
datasets/train/5601.npy,145,71,83
datasets/train/5602.npy,63,65,22
datasets/train/5603.npy,197,189,21
datasets/train/5604.npy,140,41,41
datasets/train/5605.npy,118,120,43
datasets/train/5606.npy,137,83,65
datasets/train/5607.npy,75,103,63
datasets/train/5608.npy,91,8,62
datasets/train/5609.npy,172,135,71
datasets/train/5610.npy,93,126,15
datasets/train/5611.npy,180,59,95
datasets/train/5612.npy,189,143,82
datasets/train/5613.npy,188,162,21
datasets/train/5614.npy,7,56,68
datasets/train/5615.npy,124,160,72
datasets/train/5616.npy,43,182,90
datasets/train/5617.npy,161,171,65
datasets/train/5618.npy,23,64,50
datasets/train/5619.npy,71,178,4
datasets/train/5620.npy,146,175,17
datasets/train/5621.npy,98,185,50
datasets/train/5622.npy,70,25,11
datasets/train/5623.npy,56,174,85
datasets/train/5624.npy,163,163,35
datasets/train/5625.npy,150,30,29
datasets/train/5626.npy,11,191,29
datasets/train/5627.npy,57,100,4
datasets/train/5628.npy,100,160,87
datasets/train/5629.npy,105,164,34
datasets/train/5630.npy,45,148,37
datasets/train/5631.npy,54,143,28
datasets/train/5632.npy,166,100,79
datasets/train/5633.npy,118,51,62
datasets/train/5634.npy,70,110,85
datasets/train/5635.npy,70,6,40
datasets/train/5636.npy,47,9,2
datasets/train/5637.npy,131,79,41
datasets/train/5638.npy,85,28,54
datasets/train/5639.npy,183,74,95
datasets/train/5640.npy,159,45,47
datasets/train/5641.npy,161,49,8
datasets/train/5642.npy,180,35,72
datasets/train/5643.npy,116,189,15
datasets/train/5644.npy,100,117,67
datasets/train/5645.npy,139,193,5
datasets/train/5646.npy,156,71,18
datasets/train/5647.npy,128,67,79
datasets/train/5648.npy,88,15,46
datasets/train/5649.npy,38,15,92
datasets/train/5650.npy,0,151,30
datasets/train/5651.npy,56,177,77
datasets/train/5652.npy,11,195,91
datasets/train/5653.npy,76,38,51
datasets/train/5654.npy,64,49,56
datasets/train/5655.npy,142,20,56
datasets/train/5656.npy,56,194,91
datasets/train/5657.npy,145,148,83
datasets/train/5658.npy,76,57,91
datasets/train/5659.npy,182,123,97
datasets/train/5660.npy,62,79,77
datasets/train/5661.npy,177,132,79
datasets/train/5662.npy,58,39,72
datasets/train/5663.npy,161,64,75
datasets/train/5664.npy,3,128,29
datasets/train/5665.npy,103,31,16
datasets/train/5666.npy,141,180,51
datasets/train/5667.npy,67,57,82
datasets/train/5668.npy,42,144,9
datasets/train/5669.npy,132,52,77
datasets/train/5670.npy,101,104,49
datasets/train/5671.npy,116,171,91
datasets/train/5672.npy,6,4,61
datasets/train/5673.npy,32,23,63
datasets/train/5674.npy,8,169,50
datasets/train/5675.npy,98,38,4
datasets/train/5676.npy,105,141,72
datasets/train/5677.npy,159,83,27
datasets/train/5678.npy,16,166,79
datasets/train/5679.npy,199,30,87
datasets/train/5680.npy,120,154,3
datasets/train/5681.npy,12,8,31
datasets/train/5682.npy,153,144,23
datasets/train/5683.npy,140,127,64
datasets/train/5684.npy,74,87,62
datasets/train/5685.npy,109,93,17
datasets/train/5686.npy,62,57,92
datasets/train/5687.npy,85,196,98
datasets/train/5688.npy,34,18,51
datasets/train/5689.npy,174,197,83
datasets/train/5690.npy,153,179,49
datasets/train/5691.npy,94,159,16
datasets/train/5692.npy,70,143,28
datasets/train/5693.npy,93,83,40
datasets/train/5694.npy,173,35,41
datasets/train/5695.npy,33,114,49
datasets/train/5696.npy,84,146,36
datasets/train/5697.npy,122,27,75
datasets/train/5698.npy,199,15,68
datasets/train/5699.npy,197,70,55
datasets/train/5700.npy,5,92,23
datasets/train/5701.npy,57,35,76
datasets/train/5702.npy,147,156,38
datasets/train/5703.npy,106,117,13
datasets/train/5704.npy,102,44,24
datasets/train/5705.npy,2,18,39
datasets/train/5706.npy,124,125,52
datasets/train/5707.npy,30,2,27
datasets/train/5708.npy,95,32,24
datasets/train/5709.npy,100,137,53
datasets/train/5710.npy,49,60,17
datasets/train/5711.npy,15,104,46
datasets/train/5712.npy,97,156,97
datasets/train/5713.npy,69,91,82
datasets/train/5714.npy,133,178,91
datasets/train/5715.npy,6,83,89
datasets/train/5716.npy,33,74,36
datasets/train/5717.npy,108,119,56
datasets/train/5718.npy,138,97,98
datasets/train/5719.npy,42,82,92
datasets/train/5720.npy,14,179,25
datasets/train/5721.npy,49,130,6
datasets/train/5722.npy,8,49,70
datasets/train/5723.npy,23,35,9
datasets/train/5724.npy,161,31,76
datasets/train/5725.npy,176,145,25
datasets/train/5726.npy,85,66,87
datasets/train/5727.npy,69,35,28
datasets/train/5728.npy,130,101,55
datasets/train/5729.npy,27,163,27
datasets/train/5730.npy,58,46,46
datasets/train/5731.npy,75,160,4
datasets/train/5732.npy,16,92,49
datasets/train/5733.npy,15,2,97
datasets/train/5734.npy,42,127,58
datasets/train/5735.npy,9,92,28
datasets/train/5736.npy,153,63,23
datasets/train/5737.npy,92,197,86
datasets/train/5738.npy,3,56,39
datasets/train/5739.npy,110,132,24
datasets/train/5740.npy,61,161,96
datasets/train/5741.npy,49,116,67
datasets/train/5742.npy,80,15,64
datasets/train/5743.npy,141,37,16
datasets/train/5744.npy,108,132,35
datasets/train/5745.npy,174,28,8
datasets/train/5746.npy,70,106,38
datasets/train/5747.npy,175,41,88
datasets/train/5748.npy,33,178,46
datasets/train/5749.npy,74,180,64
datasets/train/5750.npy,122,108,16
datasets/train/5751.npy,29,86,42
datasets/train/5752.npy,142,136,22
datasets/train/5753.npy,42,24,70
datasets/train/5754.npy,183,80,14
datasets/train/5755.npy,131,111,94
datasets/train/5756.npy,64,157,90
datasets/train/5757.npy,97,186,96
datasets/train/5758.npy,1,196,61
datasets/train/5759.npy,46,61,12
datasets/train/5760.npy,99,133,62
datasets/train/5761.npy,148,47,49
datasets/train/5762.npy,26,37,97
datasets/train/5763.npy,36,140,99
datasets/train/5764.npy,112,184,43
datasets/train/5765.npy,55,91,67
datasets/train/5766.npy,139,73,99
datasets/train/5767.npy,121,80,7
datasets/train/5768.npy,193,38,49
datasets/train/5769.npy,59,6,25
datasets/train/5770.npy,133,67,58
datasets/train/5771.npy,29,1,9
datasets/train/5772.npy,73,135,64
datasets/train/5773.npy,8,51,20
datasets/train/5774.npy,108,179,27
datasets/train/5775.npy,104,89,86
datasets/train/5776.npy,83,106,41
datasets/train/5777.npy,10,184,62
datasets/train/5778.npy,29,185,31
datasets/train/5779.npy,104,149,47
datasets/train/5780.npy,112,28,99
datasets/train/5781.npy,12,20,69
datasets/train/5782.npy,28,24,31
datasets/train/5783.npy,180,122,93
datasets/train/5784.npy,173,130,56
datasets/train/5785.npy,113,46,5
datasets/train/5786.npy,148,50,33
datasets/train/5787.npy,96,88,46
datasets/train/5788.npy,118,156,28
datasets/train/5789.npy,51,150,2
datasets/train/5790.npy,49,163,37
datasets/train/5791.npy,21,133,52
datasets/train/5792.npy,29,182,32
datasets/train/5793.npy,173,74,22
datasets/train/5794.npy,11,37,87
datasets/train/5795.npy,156,23,44
datasets/train/5796.npy,165,130,89
datasets/train/5797.npy,133,109,2
datasets/train/5798.npy,71,36,12
datasets/train/5799.npy,38,142,74
datasets/train/5800.npy,190,147,54
datasets/train/5801.npy,168,166,50
datasets/train/5802.npy,99,147,95
datasets/train/5803.npy,192,4,26
datasets/train/5804.npy,32,18,17
datasets/train/5805.npy,88,46,3
datasets/train/5806.npy,96,44,70
datasets/train/5807.npy,183,157,57
datasets/train/5808.npy,124,15,5
datasets/train/5809.npy,136,199,61
datasets/train/5810.npy,160,2,18
datasets/train/5811.npy,193,141,81
datasets/train/5812.npy,132,33,86
datasets/train/5813.npy,96,4,76
datasets/train/5814.npy,35,198,97
datasets/train/5815.npy,136,82,64
datasets/train/5816.npy,83,174,8
datasets/train/5817.npy,88,166,50
